metric,model,approach,history_1,history_2,n_pairs,nonzero_pairs,friedman_holm_p,median_difference_h1_minus_h2,mean_difference_h1_minus_h2,wilcoxon_statistic,raw_p,holm_p,rank_biserial_h1_minus_h2,significant_holm,significant_better_history
macro_f1,internvl,appfr,H04,H16,25,25,2.6507312406827446e-22,0.00399217482689973,0.006785986763100473,110.0,0.16449612379074097,1.0,0.3230769230769231,False,No difference
macro_f1,internvl,appfr,H04,H18,25,22,2.6507312406827446e-22,0.0530888996276081,0.05671185521882087,19.0,0.0004829168093193103,0.04394542964805724,0.849802371541502,True,H04
macro_f1,internvl,appfr,H04,H20,25,22,2.6507312406827446e-22,0.029130400690033753,0.04646975555848168,23.0,0.0007788753356181733,0.06075227617821752,0.8181818181818182,False,No difference
macro_f1,internvl,appfr,H04,H22,25,22,2.6507312406827446e-22,0.0459109069557897,0.052037280006589415,25.0,0.000983294316905701,0.07079719081721046,0.8023715415019763,False,No difference
macro_f1,internvl,appfr,H04,H24,25,22,2.6507312406827446e-22,0.03666001303213606,0.05328905194868274,17.0,0.00037799533287222436,0.036665547288605764,0.8656126482213439,True,H04
macro_f1,internvl,appfr,H04,H26,25,22,2.6507312406827446e-22,0.040587552807874294,0.05176867339781802,22.0,0.0006921738104795526,0.05814260008028242,0.8260869565217391,False,No difference
macro_f1,internvl,appfr,H04,H28,25,22,2.6507312406827446e-22,0.037419623452759176,0.046068034321551,22.0,0.0006921738104795526,0.05814260008028242,0.8260869565217391,False,No difference
macro_f1,internvl,appfr,H04,H30,25,22,2.6507312406827446e-22,0.040907152492324905,0.04859936143455929,18.0,0.0004274598674209223,0.04060868740498762,0.857707509881423,True,H04
macro_f1,internvl,appfr,H04,H32,25,22,2.6507312406827446e-22,0.031612129880941586,0.04644838576695011,15.0,0.0002946941121244842,0.030058799436697387,0.8814229249011858,True,H04
macro_f1,internvl,appfr,H06,H08,25,23,2.6507312406827446e-22,0.002332684646485339,0.004166555533868724,94.0,0.18081236677854295,1.0,0.3188405797101449,False,No difference
macro_f1,internvl,appfr,H06,H10,25,23,2.6507312406827446e-22,0.02877151427868091,0.025468343080363217,14.0,0.00016229894900734112,0.0173659875437855,0.8985507246376812,True,H06
macro_f1,internvl,appfr,H06,H12,25,23,2.6507312406827446e-22,0.015224516021453888,0.01832116669873526,16.0,0.0002067487536799894,0.021915367890078877,0.8840579710144928,True,H06
macro_f1,internvl,appfr,H06,H14,25,24,2.6507312406827446e-22,-0.045907324009922895,-0.03186568611284204,55.0,0.006641885476426627,0.35201993025061123,-0.6333333333333333,False,No difference
macro_f1,internvl,appfr,H06,H16,25,25,2.6507312406827446e-22,-0.017289496918364372,-0.024995508840892158,77.0,0.02027493715286255,0.8920972347259521,-0.5261538461538462,False,No difference
macro_f1,internvl,appfr,H06,H18,25,23,2.6507312406827446e-22,0.020395170875721236,0.024930359614828236,17.0,0.00023304255763850054,0.024236425994404058,0.8768115942028986,True,H06
macro_f1,internvl,appfr,H06,H20,25,23,2.6507312406827446e-22,0.013616731925764791,0.014688259954489045,44.0,0.004249712772041343,0.24223362800635656,0.6811594202898551,False,No difference
macro_f1,internvl,appfr,H06,H22,25,23,2.6507312406827446e-22,0.023205043273683112,0.02025578440259677,35.0,0.0017318266888954315,0.11256873477820305,0.7463768115942029,False,No difference
macro_f1,internvl,appfr,H06,H24,25,23,2.6507312406827446e-22,0.0210693968132164,0.021507556344690103,27.0,0.0007353193273928831,0.05882554619143065,0.8043478260869565,False,No difference
macro_f1,internvl,appfr,H06,H26,25,23,2.6507312406827446e-22,0.01570621215712803,0.019987177793825382,23.0,0.00046925417321687623,0.043171383935952615,0.8333333333333334,True,H06
macro_f1,internvl,appfr,H06,H28,25,23,2.6507312406827446e-22,0.01246204523476896,0.014286538717558367,36.0,0.0019200688528340584,0.12096433772854567,0.7391304347826086,False,No difference
macro_f1,internvl,appfr,H06,H30,25,23,2.6507312406827446e-22,0.017048263429069233,0.016817865830566655,20.0,0.000331994064682034,0.03286741240352137,0.855072463768116,True,H06
macro_f1,internvl,appfr,H06,H32,25,23,2.6507312406827446e-22,0.011169079616889038,0.014666890162957476,43.0,0.003859525141790111,0.22385245822382643,0.6884057971014492,False,No difference
macro_f1,internvl,appfr,H08,H10,25,23,2.6507312406827446e-22,0.029105918955978916,0.021301787546494495,27.0,0.0007353193273928831,0.05882554619143065,0.8043478260869565,False,No difference
macro_f1,internvl,appfr,H08,H12,25,23,2.6507312406827446e-22,0.014432038223431143,0.014154611164866538,9.0,8.726126784231121e-05,0.009424216926969611,0.9347826086956522,True,H08
macro_f1,internvl,appfr,H08,H14,25,24,2.6507312406827446e-22,-0.0538503879219962,-0.036032241646710754,41.0,0.0018439083987014078,0.1180101375168901,-0.7266666666666667,False,No difference
macro_f1,internvl,appfr,H08,H16,25,25,2.6507312406827446e-22,-0.02534071162273438,-0.029162064374760887,60.0,0.004604637622833252,0.2578597068786621,-0.6307692307692307,False,No difference
macro_f1,internvl,appfr,H08,H18,25,23,2.6507312406827446e-22,0.012802459428826685,0.02076380408095951,8.0,7.687343458186032e-05,0.008379204369422775,0.9420289855072463,True,H08
macro_f1,internvl,appfr,H08,H20,25,23,2.6507312406827446e-22,0.010811123614208717,0.010521704420620321,30.0,0.0010204937218340382,0.07245505425021671,0.782608695652174,False,No difference
macro_f1,internvl,appfr,H08,H22,25,23,2.6507312406827446e-22,0.012416917279124723,0.016089228868728045,34.0,0.0015606913947156687,0.10456632344594981,0.7536231884057971,False,No difference
macro_f1,internvl,appfr,H08,H24,25,23,2.6507312406827446e-22,0.01774211152624333,0.017341000810821378,26.0,0.0006580763435422673,0.05593648920109272,0.8115942028985508,False,No difference
macro_f1,internvl,appfr,H08,H26,25,23,2.6507312406827446e-22,0.010766151075390362,0.01582062225995666,42.0,0.0035021618425883725,0.20662754871271397,0.6956521739130435,False,No difference
macro_f1,internvl,appfr,H08,H28,25,23,2.6507312406827446e-22,0.00745143038751267,0.010119983183689642,30.0,0.0010204937218340382,0.07245505425021671,0.782608695652174,False,No difference
macro_f1,internvl,appfr,H08,H30,25,23,2.6507312406827446e-22,0.012836610442647167,0.012651310296697929,34.0,0.0015606913947156687,0.10456632344594981,0.7536231884057971,False,No difference
macro_f1,internvl,appfr,H08,H32,25,23,2.6507312406827446e-22,0.00954364574639277,0.01050033462908875,47.0,0.005644287492610328,0.306834876537323,0.6594202898550725,False,No difference
macro_f1,internvl,appfr,H10,H12,25,20,2.6507312406827446e-22,-0.009646507266423687,-0.007147176381627961,41.0,0.016880932087628427,0.7934038081185361,-0.6095238095238096,False,No difference
macro_f1,internvl,appfr,H10,H14,25,24,2.6507312406827446e-22,-0.05924338785248512,-0.05733402919320525,26.0,0.0003958170582658894,0.037998437593525385,-0.8266666666666667,True,H14
macro_f1,internvl,appfr,H10,H16,25,25,2.6507312406827446e-22,-0.042038935860437054,-0.05046385192125538,42.0,0.0006313323974609375,0.054294586181640625,-0.7415384615384616,False,No difference
macro_f1,internvl,appfr,H10,H18,25,19,2.6507312406827446e-22,0.0,-0.0005379834655349892,94.0,0.9679000486136345,1.0,0.010526315789473684,False,No difference
macro_f1,internvl,appfr,H10,H20,25,19,2.6507312406827446e-22,-0.007595711819641471,-0.010780083125874178,44.0,0.040135536373545506,1.0,-0.5368421052631579,False,No difference
macro_f1,internvl,appfr,H10,H22,25,21,2.6507312406827446e-22,0.0,-0.005212558677766453,95.0,0.47613551179087055,1.0,-0.1774891774891775,False,No difference
macro_f1,internvl,appfr,H10,H24,25,21,2.6507312406827446e-22,0.0,-0.003960786735673123,92.0,0.4140400034242331,1.0,-0.20346320346320346,False,No difference
